"from","to","weight","year"
"BEL","JPN",1.051654,2022
"BEL","JPN",1.051654,2022
"BEL","KOR",4.206619,2022
"BEL","KOR",4.206619,2022
"BEL","LTU",2.103309,2022
"BEL","LTU",2.103309,2022
"LUX","BEL",1.051655,2022
"LUX","BEL",1.051655,2022
"BEL","LVA",1.051655,2022
"BEL","LVA",1.051655,2022
"BEL","MLT",1.051655,2022
"BEL","MLT",1.051655,2022
"NLD","BEL",12.619855,2022
"NLD","BEL",12.619855,2022
"BEL","NOR",1.051654,2022
"BEL","NOR",1.051654,2022
"BEL","POL",4.206619,2022
"BEL","POL",4.206619,2022
"BEL","PRT",3.154964,2022
"BEL","PRT",3.154964,2022
"ROU","BEL",2.103309,2022
"ROU","BEL",2.103309,2022
"RUS","BEL",3.154964,2022
"RUS","BEL",3.154964,2022
"BEL","SWE",4.206618,2022
"BEL","SWE",4.206618,2022
"SGP","BEL",1.051655,2022
"SGP","BEL",1.051655,2022
"BEL","SVK",2.103309,2022
"BEL","SVK",2.103309,2022
"TUR","BEL",4.206619,2022
"TUR","BEL",4.206619,2022
"USA","BEL",13.67151,2022
"USA","BEL",13.67151,2022
"BEL","ZAF",3.154964,2022
"BEL","ZAF",3.154964,2022
"BGR","CAN",20.927928,2022
"BGR","CHE",16.616143,2022
"BGR","CHN",3.680792,2022
"BGR","CYP",54.370545,2022
"BGR","CZE",0.841324,2022
"BGR","DEU",14.82833,2022
"BGR","DEU",14.82833,2022
"BGR","DNK",15.985151,2022
"EST","BGR",0.525827,2022
"BGR","ESP",54.26538,2022
"BGR","FIN",0.736159,2022
"BGR","FRA",8.728734,2022
"BGR","GBR",113.263205,2022
"GRC","BGR",0.210331,2022
"BGR","HKG",1.15682,2022
"BGR","HRV",1.367151,2022
"BGR","HUN",3.365294,2022
"BGR","IDN",0.105165,2022
"BGR","IRL",35.020099,2022
"IND","BGR",0.210331,2022
"BGR","ITA",1.051655,2022
"BGR","JPN",0.105165,2022
"BGR","KOR",1.577482,2022
"LTU","BGR",0.210331,2022
"LUX","BGR",1.261986,2022
"LVA","BGR",1.261986,2022
"MLT","BGR",0.210331,2022
"MEX","BGR",0.420662,2022
"BGR","MYS",0.105165,2022
"BGR","NLD",21.34859,2022
"BGR","NOR",1.367151,2022
"NZL","BGR",0.105166,2022
"BGR","POL",1.051655,2022
"BGR","PRT",0.315497,2022
"BGR","ROU",3.049798,2022
"BGR","RUS",0.210331,2022
"BGR","SWE",0.946489,2022
"BGR","SGP",2.31364,2022
"BGR","SVN",0.105165,2022
"BGR","SVK",4.206618,2022
"THA","BGR",0.105165,2022
"BGR","TUR",0.105165,2022
"BGR","USA",95.910904,2022
"BGR","ZAF",0.630993,2022
"CAN","USA",1458.2,2022
"COL","CRI",3.41,2022
"CYP","COL",0.01,2022
"CZE","COL",0.07,2022
"COL","DEU",2.13,2022
"COL","DEU",2.13,2022
"DNK","COL",0.49,2022
"COL","DOM",1.05,2022
"COL","ECU",4.83,2022
"ESP","COL",95.22,2022
"FIN","COL",0.27,2022
"FRA","COL",52.18,2022
"GBR","COL",41.72,2022
"COL","GTM",0.42,2022
"HKG","COL",0.07,2022
"COL","HND",1.39,2022
"IRL","COL",5.67,2022
"ISR","COL",3.95,2022
"IND","COL",17.87,2022
"ITA","COL",14.9,2022
"JPN","COL",2.48,2022
"KOR","COL",1.19,2022
"LTU","COL",0.01,2022
"COL","LUX",4.66,2022
"MLT","COL",0.03,2022
"MEX","COL",65.17,2022
"COL","NIC",0.75,2022
"NLD","COL",25.08,2022
"NOR","COL",2.5,2022
"NZL","COL",0.07,2022
"COL","PAN",12.77,2022
"PER","COL",4.72,2022
"POL","COL",1.18,2022
"PRT","COL",0.9,2022
"COL","PRY",4.03,2022
"ROU","COL",0.79,2022
"COL",NA,26.44,2022
"RUS","COL",0.05,2022
"SWE","COL",5.6,2022
"SGP","COL",0.78,2022
"COL","SLV",2.44,2022
"TUR","COL",0.07,2022
"USA","COL",224.07,2022
"URY","COL",13.51,2022
"COL","VEN",3.14,2022
"ZAF","COL",0.37,2022
"DEU","CYP",0.105165,2022
"DEU","CYP",0.105165,2022
"FRA","CYP",0.105165,2022
"GBR","CYP",5.468605,2022
"GRC","CYP",0.105165,2022
"USA","CYP",14.618,2022
"DEU","CZE",95.595407,2022
"DEU","CZE",95.595407,2022
"CZE","DNK",19.350446,2022
"CZE","EST",0.736158,2022
"CZE","EGY",0.315496,2022
"CZE","ESP",0.420662,2022
"CZE","FIN",0.525827,2022
"CZE","FRA",4.837612,2022
"CZE","GBR",170.578384,2022
"CZE","GRC",2.839468,2022
"CZE","HKG",0.736158,2022
"CZE","HRV",1.577482,2022
"CZE","HUN",2.31364,2022
"CZE","IDN",0.736159,2022
"IRL","CZE",104.11381,2022
"CZE","IND",1.472316,2022
"CZE","ISL",0.105165,2022
"CZE","ITA",4.522115,2022
"CZE","JPN",0.210331,2022
"CZE","KOR",0.105166,2022
"CZE","LTU",0.420662,2022
"CZE","LUX",8.308072,2022
"CZE","LVA",0.841324,2022
"CZE","MAR",0.841324,2022
"CZE","MLT",0.315496,2022
"CZE","MEX",0.946489,2022
"CZE","MYS",1.577482,2022
"CZE","NGA",0.841324,2022
"NLD","CZE",139.34424,2022
"CZE","NOR",0.736158,2022
"CZE","NZL",0.210331,2022
"CZE","PHL",0.525827,2022
"CZE","POL",11.252704,2022
"CZE","PRT",0.315496,2022
"CZE","ROU",2.208475,2022
"CZE","RUS",0.630993,2022
"CZE","SWE",0.315497,2022
"CZE","SGP",1.261985,2022
"CZE","SVN",1.15682,2022
"CZE","SVK",9.570058,2022
"CZE","THA",2.734302,2022
"CZE","TUR",0.736158,2022
"CZE",NA,1.051655,2022
"CZE","USA",62.36312,2022
"CZE","URY",0.210331,2022
"CZE","VEN",0.210331,2022
"CZE","ZAF",1.682647,2022
"DEU","DNK",24.2,2022
"DEU","DNK",24.2,2022
"DEU","EST",2.1,2022
"DEU","EST",2.1,2022
"DEU","EGY",2.1,2022
"DEU","EGY",2.1,2022
"DEU","ESP",93.7,2022
"DEU","ESP",93.7,2022
"DEU","FRA",240.1,2022
"DEU","FRA",240.1,2022
"GBR","DEU",247.4,2022
"GBR","DEU",247.4,2022
"DEU","GRC",6.3,2022
"DEU","GRC",6.3,2022
"DEU","HKG",9.5,2022
"DEU","HKG",9.5,2022
"DEU","HRV",3.2,2022
"DEU","HRV",3.2,2022
"DEU","HUN",13.7,2022
"DEU","HUN",13.7,2022
"DEU","IDN",8.4,2022
"DEU","IDN",8.4,2022
"DEU","IND",3.10000000000001,2022
"DEU","IND",3.10000000000001,2022
"DEU","KOR",52.7,2022
"DEU","KOR",52.7,2022
"DEU","LTU",2.1,2022
"DEU","LTU",2.1,2022
"LUX","DEU",312.7,2022
"LUX","DEU",312.7,2022
"DEU","LVA",2.1,2022
"DEU","LVA",2.1,2022
"DEU","MYS",25.3,2022
"DEU","MYS",25.3,2022
"NLD","DEU",40,2022
"NLD","DEU",40,2022
"DEU","NOR",18.9,2022
"DEU","NOR",18.9,2022
"DEU","PHL",8.4,2022
"DEU","PHL",8.4,2022
"POL","DEU",11.6,2022
"POL","DEU",11.6,2022
"DEU","PRT",5.2,2022
"DEU","PRT",5.2,2022
"ROU","DEU",3.2,2022
"ROU","DEU",3.2,2022
"DEU",NA,1.1,2022
"DEU",NA,1.1,2022
"DEU","SWE",44.2,2022
"DEU","SWE",44.2,2022
"SGP","DEU",39,2022
"SGP","DEU",39,2022
"SVK","DEU",3.1,2022
"SVK","DEU",3.1,2022
"USA","DEU",772.9,2022
"USA","DEU",772.9,2022
"DEU","ZAF",14.7,2022
"DEU","ZAF",14.7,2022
"DNK","EST",5.678935,2022
"ESP","DNK",1.15682,2022
"DNK","FIN",6.204762,2022
"FRA","DNK",13.987006,2022
"GBR","DNK",125.357234,2022
"DNK","GRC",0.841323,2022
"DNK","HKG",1.261986,2022
"DNK","HRV",0.525827,2022
"DNK","HUN",1.15682,2022
"IRL","DNK",36.597582,2022
"IND","DNK",4.41695,2022
"ISL","DNK",0.105165,2022
"ITA","DNK",8.728734,2022
"DNK","JPN",2.734303,2022
"DNK","KOR",0.105165,2022
"DNK","LTU",0.420662,2022
"DNK","LUX",0.841324,2022
"DNK","MLT",66.990401,2022
"DNK","MYS",0.105165,2022
"DNK","NGA",0.525827,2022
"DNK","NLD",2.629137,2022
"DNK","NOR",25.450043,2022
"DNK","NZL",0.420662,2022
"DNK","PHL",0.105165,2022
"DNK","POL",21.453755,2022
"DNK","PRT",1.472317,2022
"DNK","ROU",0.420662,2022
"RUS","DNK",0.315496,2022
"SWE","DNK",7.256418,2022
"SGP","DNK",0.315496,2022
"DNK","SVN",0.315497,2022
"DNK","SVK",1.787813,2022
"THA","DNK",0.315497,2022
"DNK","TUR",4.416949,2022
"USA","DNK",128.93286,2022
"DNK","ZAF",2.839468,2022
"EST","ESP",0.525827,2022
"FIN","EST",1.577482,2022
"EST","FRA",0.630993,2022
"EST","GBR",4.522115,2022
"EST","GRC",0.315496,2022
"HKG","EST",0.946489,2022
"EST","HRV",0.210331,2022
"EST","HUN",0.736158,2022
"EST","IDN",0.105165,2022
"IRL","EST",75.8243,2022
"IND","EST",1.15682,2022
"EST","ITA",0.736158,2022
"JPN","EST",0.105165,2022
"EST","LTU",2.31364,2022
"LUX","EST",9.254561,2022
"EST","LVA",6.204763,2022
"EST","MLT",4.206619,2022
"EST","MEX",0.315496,2022
"MYS","EST",1.051655,2022
"NLD","EST",19.034949,2022
"EST","NOR",0.105166,2022
"EST","NZL",0.210331,2022
"EST","PHL",0.210331,2022
"POL","EST",1.787813,2022
"PRT","EST",1.051655,2022
"EST","ROU",0.210331,2022
"RUS","EST",0.315496,2022
"SWE","EST",0.630993,2022
"EST","SGP",4.732446,2022
"EST","SVN",0.105166,2022
"EST","SVK",1.261986,2022
"EST","THA",0.420662,2022
"EST","TUR",6.415093,2022
"EST","USA",7.782244,2022
"FIN","ESP",1.051655,2022
"ESP","FRA",112.527048,2022
"ESP","GBR",349.149343,2022
"GRC","ESP",1.051655,2022
"IRL","ESP",191.401146,2022
"IND","ESP",1.051655,2022
"ITA","ESP",9.464892,2022
"ESP","JPN",2.10331,2022
"ESP","KOR",2.103309,2022
"LUX","ESP",3.154964,2022
"ESP","MEX",13.67151,2022
"NLD","ESP",14.723165,2022
"NOR","ESP",1.051655,2022
"POL","ESP",2.103309,2022
"ESP","PRT",16.826475,2022
"ESP","SWE",1.051654,2022
"USA","ESP",5.258273,2022
"FIN","FRA",1.051655,2022
"GBR","FIN",19.981438,2022
"FIN","HUN",1.051655,2022
"IRL","FIN",34.704603,2022
"IND","FIN",5.258274,2022
"FIN","ITA",3.154964,2022
"FIN","JPN",4.206619,2022
"FIN","KOR",2.103309,2022
"LTU","FIN",1.051655,2022
"FIN","LUX",1.051655,2022
"LVA","FIN",1.051655,2022
"NLD","FIN",6.309928,2022
"POL","FIN",3.154964,2022
"FIN","SWE",10.516547,2022
"FIN","SGP",1.051655,2022
"USA","FIN",31.549639,2022
"FRA","MEX",4.206618,2022
"USA","FRA",239.77726,2022
"GBR","GRC",21,2022
"GBR","HKG",117,2022
"GBR","HUN",25.9,2022
"GBR","IDN",14.8,2022
"IRL","GBR",48,2022
"GBR","ISR",17.2,2022
"GBR","IND",2.40000000000001,2022
"ISL","GBR",1.2,2022
"GBR","ITA",186.1,2022
"GBR","JPN",342.7,2022
"GBR","KOR",101.1,2022
"GBR","LTU",4.9,2022
"GBR","LUX",59.2,2022
"MLT","GBR",1.2,2022
"GBR","MEX",21,2022
"GBR","MYS",28.3,2022
"GBR","NLD",406.8,2022
"GBR","NOR",59.2,2022
"GBR","NZL",25.9,2022
"GBR","PHL",11.1,2022
"GBR","PAK",6.2,2022
"GBR","POL",46.9,2022
"GBR","PRT",17.3,2022
"GBR","ROU",13.6,2022
"GBR","RUS",13.6,2022
"GBR","SAU",51.8,2022
"GBR","SWE",107.3,2022
"GBR","SGP",93.7,2022
"GBR","SVK",3.7,2022
"GBR","THA",23.4,2022
"GBR","TUR",37,2022
"GBR","UKR",2.4,2022
"GBR","USA",2859.6,2022
"GBR","ZAF",44.3,2022
"GRC","HKG",0.105165,2022
"GRC","HRV",0.315496,2022
"GRC","HUN",0.105165,2022
"GRC","IRL",3.154964,2022
"ITA","GRC",4.101454,2022
"LTU","GRC",0.105165,2022
"GRC","LUX",1.051655,2022
"GRC","MLT",0.420662,2022
"NLD","GRC",5.994431,2022
"NOR","GRC",0.105166,2022
"POL","GRC",0.210331,2022
"PRT","GRC",0.105165,2022
"ROU","GRC",0.105165,2022
"SWE","GRC",0.525827,2022
"GRC","SVN",0.105165,2022
"USA","GRC",11.35787,2022
"GRC","ZAF",0.105165,2022
"HUN","HRV",1.051655,2022
"IRL","HRV",5.258273,2022
"MLT","HRV",2.103309,2022
"NLD","HRV",11.568201,2022
"HRV","POL",1.051655,2022
"HRV","ROU",1.051655,2022
"USA","HRV",1.051655,2022
"HUN","IRL",1.367151,2022
"HUN","ITA",1.998144,2022
"HUN","JPN",2.31364,2022
"HUN","KOR",2.734302,2022
"LUX","HUN",0.105165,2022
"HUN","LVA",1.682648,2022
"HUN","MLT",1.367151,2022
"NLD","HUN",10.516547,2022
"HUN","NOR",0.105165,2022
"POL","HUN",0.420662,2022
"HUN","PRT",0.105165,2022
"ROU","HUN",0.841324,2022
"HUN","RUS",0.105165,2022
"SWE","HUN",2.944633,2022
"HUN","SVN",0.420662,2022
"HUN","SVK",0.946489,2022
"HUN","TUR",2.944633,2022
"HUN","USA",13.040518,2022
"KOR","IRL",2.103309,2022
"POL","IRL",2.103309,2022
"IRL","ROU",31.549639,2022
"IRL","SGP",19.981438,2022
"IRL","USA",164.058125,2022
"ISL","ITA",0.525827,2022
"LTU","ISL",0.105165,2022
"LUX","ISL",4.41695,2022
"MLT","ISL",0.315496,2022
"NLD","ISL",2.523971,2022
"NOR","ISL",0.841324,2022
"NZL","ISL",0.210331,2022
"POL","ISL",0.525827,2022
"ISL","PRT",0.315497,2022
"SWE","ISL",5.258273,2022
"SGP","ISL",0.105165,2022
"USA","ISL",13.566345,2022
"ITA","JPN",0.94649,2022
"LUX","ITA",12.409525,2022
"ITA","LVA",0.105165,2022
"ITA","MAR",2.103309,2022
"ITA","MLT",1.682647,2022
"NLD","ITA",19.771107,2022
"ITA","NOR",1.998144,2022
"ITA","POL",0.420662,2022
"PRT","ITA",0.105166,2022
"ROU","ITA",0.315497,2022
"RUS","ITA",0.210331,2022
"SWE","ITA",19.24528,2022
"ITA","SGP",1.051655,2022
"SVK","ITA",0.630993,2022
"TUR","ITA",0.525827,2022
"USA","ITA",128.301867,2022
"LTU","KAZ",0.18736,2022
"LUX","KAZ",0.41015,2022
"LVA","KAZ",0.27183,2022
"NLD","KAZ",0.05199,2022
"POL","KAZ",0.1058,2022
"SRB","KAZ",0.00506,2022
"RUS","KAZ",12.50981,2022
"UKR","KAZ",0.31664,2022
"USA","KAZ",52.94034,2022
"UZB","KAZ",0.0221,2022
"LUX","LTU",2.629137,2022
"LVA","LTU",1.577481,2022
"MLT","LTU",2.208475,2022
"NLD","LTU",3.996287,2022
"LTU","NOR",3.154964,2022
"LTU","PRT",0.105165,2022
"LTU","ROU",0.105166,2022
"RUS","LTU",4.311784,2022
"LTU","SWE",14.82833,2022
"SGP","LTU",0.105165,2022
"LTU","SVK",0.105165,2022
"USA","LTU",5.57377,2022
"NLD","LVA",1.051655,2022
"LVA","ROU",1.051655,2022
"LVA","SGP",1.051655,2022
"SWE","MLT",0.105165,2022
"TUR","MLT",0.105165,2022
"USA","MLT",0.946489,2022
"NLD","NOR",4.837611,2022
"NLD","NZL",1.15682,2022
"PHL","NLD",5.889266,2022
"POL","NLD",6.099597,2022
"NLD","ROU",21.979582,2022
"NLD","RUS",6.94092,2022
"NLD","SWE",115.892342,2022
"SGP","NLD",53.739552,2022
"SVN","NLD",0.630993,2022
"NLD","THA",0.630993,2022
"NLD","TUR",35.545927,2022
"NLD",NA,18.403956,2022
"NLD","USA",118.626644,2022
"NLD","URY",19.665942,2022
"NLD","ZAF",92.335278,2022
"SGP","NZL",2,2022
"USA","NZL",14,2022
"PRT","POL",0.420662,2022
"POL","ROU",1.051655,2022
"POL","RUS",0.420662,2022
"POL","SWE",29.130834,2022
"POL","SGP",6.099597,2022
"SVN","POL",0.210331,2022
"POL","SVK",1.787813,2022
"POL","THA",0.210331,2022
"POL","TUR",0.210331,2022
"USA","POL",22.926071,2022
"POL","ZAF",0.420662,2022
"SGP","PRT",32.601294,2022
"USA","PRT",7.361583,2022
"RUS","ROU",0.630993,2022
"ROU","SWE",4.942777,2022
"SGP","ROU",2.944633,2022
"SVN","ROU",5.573769,2022
"SVK","ROU",1.261985,2022
"TUR","ROU",0.210331,2022
"ROU","USA",326.643934,2022
"SRB","RUS",4.206619,2022
"SRB","SWE",1.051655,2022
"SRB","USA",8.413237,2022
"SWE","SGP",3.575626,2022
"SVN","SWE",0.315496,2022
"SVK","SWE",1.472316,2022
"THA","SWE",0.94649,2022
"SWE","TUR",0.105166,2022
"SWE",NA,1.15682,2022
"USA","SWE",136.294442,2022
"SWE","URY",0.105165,2022
"SWE","ZAF",2.839468,2022
"SVK","SVN",1.261986,2022
"SVN","THA",0.736158,2022
"SVN","TUR",5.994432,2022
"SVN",NA,0.630993,2022
"USA","SVN",4.942777,2022
"SVN","URY",0.105165,2022
"SVN","ZAF",0.210331,2022
"USA","SVK",18.509121,2022
"USA","TUR",113.683867,2022
"ZAF","TUR",0.105165,2022
"USA","VEN",1,2022
"USA","VNM",27,2022
"USA","ZAF",55,2022
"CZE","ALB",0.108127,2023
"GBR","ALB",0.432509,2023
"ALB","ITA",0.324382,2023
"ALB","TUR",0.108127,2023
"USA","ALB",0.324382,2023
"BEL","ARG",0.4,2023
"BEL","ARG",0.4,2023
"ARG","BRA",0.2,2023
"CAN","ARG",0.1,2023
"ARG","CHE",1,2023
"CHL","ARG",0.1,2023
"ARG","CHN",0.1,2023
"ARG","COL",0.2,2023
"DEU","ARG",0.1,2023
"DEU","ARG",0.1,2023
"ARG","ECU",0.2,2023
"ESP","ARG",0.7,2023
"FRA","ARG",0.1,2023
"GBR","ARG",12.5,2023
"ITA","ARG",0.3,2023
"ARG","MEX",3.3,2023
"NLD","ARG",1.1,2023
"ARG","PAN",0.2,2023
"ARG","PER",0.1,2023
"ARG","PRY",0.1,2023
"USA","ARG",31.1,2023
"ARG","URY",0.5,2023
"BEL","AUT",5.406368,2023
"BEL","AUT",5.406368,2023
"BGR","AUT",10.812736,2023
"BRA","AUT",1.081274,2023
"CHE","AUT",5.406368,2023
"AUT","CHN",1.081274,2023
"CYP","AUT",11.894009,2023
"CZE","AUT",2.162547,2023
"AUT","DEU",25.950567,2023
"AUT","DEU",25.950567,2023
"EST","AUT",5.406368,2023
"ESP","AUT",4.325095,2023
"FIN","AUT",1.081273,2023
"AUT","FRA",6.487642,2023
"AUT","GBR",45.413492,2023
"GRC","AUT",2.162547,2023
"HRV","AUT",4.325094,2023
"AUT","HUN",27.03184,2023
"IRL","AUT",64.876416,2023
"ITA","AUT",1.081274,2023
"AUT","JPN",3.243821,2023
"LTU","AUT",2.162547,2023
"LUX","AUT",2.162547,2023
"LVA","AUT",1.081274,2023
"NLD","AUT",181.653966,2023
"AUT","POL",2.162547,2023
"PRT","AUT",1.081274,2023
"ROU","AUT",3.24382,2023
"RUS","AUT",7.568915,2023
"SWE","AUT",3.243821,2023
"SVN","AUT",2.162547,2023
"TUR","AUT",2.162547,2023
"USA","AUT",38.92585,2023
"ZAF","AUT",1.081274,2023
"BIH","BEL",0.216255,2023
"BIH","BEL",0.216255,2023
"BIH","BGR",0.108127,2023
"BIH","CHE",0.432509,2023
"BIH","CHN",0.108127,2023
"BIH","CYP",0.108127,2023
"BIH","CZE",0.216255,2023
"BIH","DEU",3.135693,2023
"BIH","DEU",3.135693,2023
"BIH","DNK",0.108127,2023
"BIH","ESP",0.108127,2023
"BIH","FRA",0.324382,2023
"BIH","GBR",1.730038,2023
"BIH","HKG",0.216255,2023
"BIH","HRV",1.297528,2023
"BIH","HUN",0.108127,2023
"BIH","IRL",0.216255,2023
"BIH","ITA",0.540637,2023
"BIH","JPN",0.216255,2023
"BIH","LUX",0.108127,2023
"BIH","NLD",0.540637,2023
"BIH","NOR",0.108127,2023
"BIH","POL",0.216255,2023
"BIH","ROU",0.108127,2023
"BIH","SWE",0.324382,2023
"BIH","SGP",0.108127,2023
"BIH","SVN",1.081274,2023
"BIH","SVK",0.108127,2023
"BIH","TUR",0.108127,2023
"BIH","USA",0.973146,2023
"BGD","BRN",0.004,2023
"BGD","CAN",0.004,2023
"CHE","BGD",1.371,2023
"BGD","CHN",0.151,2023
"DEU","BGD",0.179,2023
"DEU","BGD",0.179,2023
"BGD","DNK",0.016,2023
"EST","BGD",0.003,2023
"EGY","BGD",0.001,2023
"BGD","ESP",0.001,2023
"BGD","FRA",0.013,2023
"GBR","BGD",2.789,2023
"HKG","BGD",0.006,2023
"BGD","IDN",0.003,2023
"BGD","IRL",0.022,2023
"IND","BGD",0.126,2023
"JPN","BGD",0.011,2023
"BGD","KEN",0.001,2023
"BGD","MYS",0.004,2023
"NLD","BGD",0.064,2023
"BGD","NOR",0.002,2023
"BGD","PHL",0.003,2023
"PAK","BGD",0.004,2023
"POL","BGD",0.001,2023
"BGD","QAT",0.001,2023
"SWE","BGD",0.018,2023
"SGP","BGD",0.468,2023
"TUN","BGD",0.001,2023
"TUR","BGD",0.001,2023
"USA","BGD",1.448,2023
"BEL","BGR",2.162547,2023
"BEL","BGR",2.162547,2023
"BEL","CAN",1.081273,2023
"BEL","CAN",1.081273,2023
"BEL","CHE",3.243821,2023
"BEL","CHE",3.243821,2023
"BEL","CHN",1.081273,2023
"BEL","CHN",1.081273,2023
"BEL","CYP",3.243821,2023
"BEL","CYP",3.243821,2023
"BEL","CZE",3.24382,2023
"BEL","CZE",3.24382,2023
"BEL","DEU",31.356935,2023
"BEL","DEU",31.356935,2023
"BEL","DEU",31.356935,2023
"BEL","DEU",31.356935,2023
"BEL","DNK",7.568915,2023
"BEL","DNK",7.568915,2023
"BEL","ESP",9.731463,2023
"BEL","ESP",9.731463,2023
"BEL","FIN",4.325094,2023
"BEL","FIN",4.325094,2023
"FRA","BEL",44.332218,2023
"FRA","BEL",44.332218,2023
"BEL","GBR",9.731463,2023
"BEL","GBR",9.731463,2023
"BEL","GRC",2.162547,2023
"BEL","GRC",2.162547,2023
"HKG","BEL",1.081273,2023
"HKG","BEL",1.081273,2023
"BEL","HRV",2.162547,2023
"BEL","HRV",2.162547,2023
"BEL","HUN",3.243821,2023
"BEL","HUN",3.243821,2023
"BEL","IRL",3.243821,2023
"BEL","IRL",3.243821,2023
"BEL","ITA",22.706746,2023
"BEL","ITA",22.706746,2023
"BEL","JPN",1.081274,2023
"BEL","JPN",1.081274,2023
"BEL","KOR",8.650188,2023
"BEL","KOR",8.650188,2023
"BEL","LTU",1.081273,2023
"BEL","LTU",1.081273,2023
"LUX","BEL",10.812736,2023
"LUX","BEL",10.812736,2023
"BEL","LVA",1.081274,2023
"BEL","LVA",1.081274,2023
"BEL","MLT",2.162547,2023
"BEL","MLT",2.162547,2023
"BEL","MEX",18.381651,2023
"BEL","MEX",18.381651,2023
"BEL","NLD",8.650188,2023
"BEL","NLD",8.650188,2023
"BEL","NOR",2.162547,2023
"BEL","NOR",2.162547,2023
"BEL","POL",6.487641,2023
"BEL","POL",6.487641,2023
"BEL","PRT",2.162547,2023
"BEL","PRT",2.162547,2023
"ROU","BEL",5.406368,2023
"ROU","BEL",5.406368,2023
"RUS","BEL",1.081274,2023
"RUS","BEL",1.081274,2023
"BEL","SWE",4.325095,2023
"BEL","SWE",4.325095,2023
"SGP","BEL",2.162547,2023
"SGP","BEL",2.162547,2023
"BEL","SVN",2.162547,2023
"BEL","SVN",2.162547,2023
"BEL","SVK",3.243821,2023
"BEL","SVK",3.243821,2023
"BEL","TUR",5.406368,2023
"BEL","TUR",5.406368,2023
"USA","BEL",21.625472,2023
"USA","BEL",21.625472,2023
"BEL","ZAF",5.406368,2023
"BEL","ZAF",5.406368,2023
"BGR","BRA",6.595769,2023
"BGR","CAN",13.94843,2023
"BGR","CHE",18.706034,2023
"BGR","CHL",0.432509,2023
"BGR","CHN",4.757604,2023
"BGR","CYP",41.953416,2023
"BGR","CZE",1.189401,2023
"BGR","DEU",38.601468,2023
"BGR","DEU",38.601468,2023
"BGR","DNK",20.111689,2023
"EGY","BGR",0.108127,2023
"BGR","ESP",82.933686,2023
"BGR","FIN",0.216255,2023
"BGR","FRA",4.973859,2023
"BGR","GBR",139.159913,2023
"BGR","GRC",0.108128,2023
"HKG","BGR",0.973147,2023
"BGR","HRV",4.757604,2023
"BGR","HUN",3.784458,2023
"BGR","IDN",0.108127,2023
"BGR","IRL",46.602893,2023
"IND","BGR",0.216255,2023
"BGR","ITA",1.081274,2023
"KOR","BGR",0.865019,2023
"LTU","BGR",0.324382,2023
"LUX","BGR",2.05442,2023
"LVA","BGR",0.648764,2023
"MAR","BGR",0.432509,2023
"BGR","MLT",0.756892,2023
"BGR","MEX",11.137119,2023
"BGR","MYS",0.108127,2023
"BGR","NLD",14.813448,2023
"BGR","NOR",2.703184,2023
"NZL","BGR",0.216255,2023
"PHL","BGR",0.216255,2023
"POL","BGR",5.190113,2023
"BGR","PRT",0.108128,2023
"BGR","ROU",6.379514,2023
"BGR","RUS",0.540637,2023
"BGR","SWE",1.297528,2023
"BGR","SGP",3.568203,2023
"SVN","BGR",0.216255,2023
"BGR","SVK",4.325094,2023
"THA","BGR",0.108127,2023
"BGR","TUR",0.216255,2023
"BGR","USA",130.617851,2023
"BGR","ZAF",0.648765,2023
"COL","CRI",8.46,2023
"COL","CUW",0.81,2023
"CYP","COL",0.08,2023
"CZE","COL",0.1,2023
"DEU","COL",5.47,2023
"DEU","COL",5.47,2023
"COL","DNK",0.19,2023
"COL","DOM",5.56,2023
"COL","ECU",12.9,2023
"ESP","COL",99.22,2023
"FIN","COL",0.31,2023
"FRA","COL",17.06,2023
"GBR","COL",23.35,2023
"COL","GTM",6.47,2023
"COL","HKG",0.15,2023
"COL","HND",4.75,2023
"HUN","COL",0.01,2023
"IRL","COL",7.2,2023
"ISR","COL",7.4,2023
"COL","IND",2.13,2023
"ITA","COL",35.49,2023
"COL","JAM",1.43,2023
"JPN","COL",0.63,2023
"PRK","COL",5.07,2023
"LTU","COL",0.01,2023
"COL","LUX",5.69,2023
"MLT","COL",0.02,2023
"MEX","COL",53.81,2023
"MYS","COL",0.03,2023
"COL","NIC",2.22,2023
"NLD","COL",0.92,2023
"NOR","COL",3.16,2023
"NZL","COL",0.07,2023
"COL","PAN",27.21,2023
"PER","COL",0.73,2023
"POL","COL",2.13,2023
"COL","PRT",7.64,2023
"COL","PRY",3.3,2023
"ROU","COL",0.52,2023
"COL",NA,35.72,2023
"SAU","COL",0.1,2023
"SWE","COL",10.9,2023
"COL","SGP",4.83,2023
"SVN","COL",0.02,2023
"SVK","COL",0.03,2023
"COL","SLV",7.33,2023
"TUR","COL",0.06,2023
"COL","TTO",0.37,2023
"USA","COL",201.29,2023
"COL","URY",230.72,2023
"COL","VEN",3.17,2023
"ZAF","COL",3.17,2023
"FRA","CYP",0.540637,2023
"GBR","CYP",6.16326,2023
"GRC","CYP",0.108127,2023
"NLD","CYP",0.108127,2023
"USA","CYP",26.058694,2023
"DEU","CZE",73.310351,2023
"DEU","CZE",73.310351,2023
"CZE","DNK",20.003561,2023
"CZE","EST",1.838165,2023
"CZE","EGY",0.432509,2023
"ESP","CZE",5.838877,2023
"CZE","FIN",0.973146,2023
"CZE","FRA",10.055844,2023
